"collecting_method","guid","othercatalognumbers","accn_number","scientific_name","collectors","preparators","country","state_prov","county","spec_locality","verbatim_date","parts","dec_lat","dec_long","coordinateuncertaintyinmeters","age","sex","coll_method_2","coll_method_4","coll_method_3","coll_method_5","coll_method_6","coll_NAs","coll_method_7","coll_method","genus"
"mistnet","MVZ:Bird:188851","other identifier=F566-1, other identifier=SI 259, preparator number=311","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SISKIYOU ","Shackleford Study Site: Shackleford Creek, 1.2 km S and 1.7 km E Calf Lake, Marble Mountain Wilderness","19-Jun-13","skin, study; syrinx; stomach; tissue; tissue sample",41.55082,-123.07759,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188871","other identifier=F528-1, other identifier=SI 221, preparator number=328","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TRINITY ","Ruth Lake Study Site: West Bank Rd. (= USFS road 1S06), 0.9 km N and 1.8 km W Fir Cove Campground at Ruth Lake, Shasta-Trinity National Forest","17-May-13","skin, study; syrinx; stomach; tissue; tissue sample",40.34975,-123.42896,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188872","other identifier=F529-1, other identifier=SI 222, preparator number=329","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TRINITY ","Ruth Lake Study Site: West Bank Rd. (= USFS road 1S06), 0.3 km N and 2 km W Fir Cove Campground at Ruth Lake, Shasta-Trinity National Forest","17-May-13","skin, study; syrinx; stomach; tissue; tissue sample",40.34448,-123.42928,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188873","other identifier=F530-1, other identifier=SI 223, preparator number=330","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TRINITY ","Ruth Lake Study Site: West Bank Rd. (= USFS road 1S06),1.2 km S Fir Cove Campground at Ruth Lake, Shasta-Trinity National Forest","17-May-13","skin, study; syrinx; stomach; tissue; tissue sample",40.33086,-123.40429,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188893","other identifier=F514-1, other identifier=SI 209, preparator number=357","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MENDOCINO ","Henry Woods Study Site: along fire road, Hendy Woods State Park","1-May-13","skin, study; syrinx; stomach; tissue; tissue sample",39.07153,-123.46878,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188894","other identifier=F371-1, other identifier=SI 137, preparator number=188","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MENDOCINO ","Fish Rock Road Study Site: Fish Rock Rd., Mailliard Redwoods State Reserve","5-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",38.90476,-123.3362,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188895","other identifier=F372-1, other identifier=SI 138, preparator number=189","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MENDOCINO ","Fish Rock Road Study Site: Fish Rock Rd., Mailliard Redwoods State Reserve","5-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",38.90464,-123.33572,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188915","other identifier=F409-1, other identifier=SI 155, preparator number=216","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","Pinecrest Study Site: 10 km S and 13 km W Pinecrest Lake, Stanislaus National Forest","19-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",38.10589,-120.14423,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188916","other identifier=F410-1, other identifier=SI 156, preparator number=214","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","Pinecrest Study Site: 11.5 km S and 11 km W Pinecrest Lake, Stanislaus National Forest","19-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",38.08923,-120.12047,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188917","other identifier=F411-1, other identifier=SI 157, preparator number=215","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","Pinecrest Study Site: 10.5 km S and 10.5 km W Pinecrest Lake, Stanislaus National Forest","19-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",38.09591,-120.10797,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188852","other identifier=F567-1, other identifier=SI 260, preparator number=309","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SISKIYOU ","Shackleford Study Site: Shackleford Creek, 1.3 km S and 1.5 km E Calf Lake, Marble Mountain Wilderness","19-Jun-13","skin, study; syrinx; stomach; tissue; tissue sample",41.54918,-123.08009,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188853","other identifier=F262-1, other identifier=SI 51, preparator number=159","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SISKIYOU ","Sommes Bar Study Site: USFS road 15N17, 3.2 km N and 1.8 km W Oak Bottom Campground, Six Rivers National Forest","23-Jun-11","skin, study; syrinx; stomach; tissue; tissue sample",41.40258,-123.47964,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188854","other identifier=F260-1, other identifier=SI 49, preparator number=190","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SISKIYOU ","Sommes Bar Study Site: Oak Bottom Campground, Six Rivers National Forest","23-Jun-11","skin, study; syrinx; stomach; tissue; tissue sample",41.37689,-123.45169,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188874","other identifier=F319-1, other identifier=SI 111, preparator number=199","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TRINITY ","Wildwood Study Site: USFS road 29N28, 1.75 km S and 0.3 km W Wildwood, Shasta-Trinity National Forest","9-May-12","skin, study; syrinx; stomach; tissue; tissue sample",40.38409,-123.0582,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188875","other identifier=F320-1, other identifier=SI 112, preparator number=200","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TRINITY ","Wildwood Study Site: USFS road 29N28, 2.3 km S and 0.5 km W Wildwood, Shasta-Trinity National Forest","9-May-12","skin, study; syrinx; stomach; tissue; tissue sample",40.37915,-123.05965,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188876","other identifier=F314-1, other identifier=SI 108, preparator number=196","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TRINITY ","Wildwood Study Site: USFS road 29N25, 2.5 km S and 2 km E Wildwood, Shasta-Trinity National Forest","8-May-12","skin, study; syrinx; stomach; tissue; tissue sample",40.3759,-123.03072,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188896","other identifier=F335-1, other identifier=SI 123, preparator number=170","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","LAKE ","Boggs Mountain Study Site: 2 km N and 1.5 km E Whispering Pines, Boggs Mountain Demonstration State Forest","16-May-12","skin, study; syrinx; stomach; tissue; tissue sample",38.83165,-122.69352,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188897","other identifier=F336-1, other identifier=SI 124, preparator number=171","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","LAKE ","Boggs Mountain Study Site: 1.5 km N and 1.3 km E Whispering Pines, Boggs Mountain Demonstration State Forest","16-May-12","skin, study; syrinx; stomach; tissue; tissue sample",38.82677,-122.69536,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188898","other identifier=F337-1, other identifier=SI 125, preparator number=172","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","LAKE ","Boggs Mountain Study Site: 1.5 km N and 1.5 km E Whispering Pines, Boggs Mountain Demonstration State Forest","16-May-12","skin, study; syrinx; stomach; tissue; tissue sample",38.82684,-122.69298,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188918","other identifier=F531-1, other identifier=SI 224, preparator number=331","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","Cherry Lake Study Site: USFS road 3N01, 0.6 km N and 6 km E Thompson Peak, Stanislaus National Forest","23-May-13","skin, study; syrinx; stomach; tissue; tissue sample",38.00548,-120.00594,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188919","other identifier=F532-1, other identifier=SI 225, preparator number=332","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","Cherry Lake Study Site: USFS road 3N01, 0.7 km N and 6.4 km E Thompson Peak, Stanislaus National Forest","23-May-13","skin, study; syrinx; stomach; tissue; tissue sample",38.00669,-120.00232,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188920","other identifier=F533-1, other identifier=SI 226, preparator number=333","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","Cherry Lake Study Site: USFS road 3N01, 1.6 km N and 6.8 km E Thompson Peak, Stanislaus National Forest","23-May-13","skin, study; syrinx; stomach; tissue; tissue sample",38.01222,-119.99358,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188855","other identifier=F547-1, other identifier=SI 242, preparator number=348","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SISKIYOU ","Duck Lakes Study Site: USFS road 41N14, 0.5 km N and 2.8 km E Paynes Lake","5-Jun-13","skin, study; syrinx; stomach; tissue; tissue sample",41.348272,-122.932706,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188856","other identifier=F547-2, other identifier=SI 241, preparator number=347","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SISKIYOU ","Duck Lakes Study Site: USFS road 41N14, 0.5 km N and 2.8 km E Paynes Lake","5-Jun-13","skin, study; syrinx; stomach; tissue; tissue sample",41.348272,-122.932706,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188857","other identifier=F548-1, other identifier=SI 243, preparator number=349","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SISKIYOU ","Duck Lakes Study Site: USFS road 41N14, 0.5 km N and 3 km E Paynes Lake","5-Jun-13","skin, study; syrinx; stomach; tissue; tissue sample",41.348486,-122.928052,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188877","other identifier=F315-1, other identifier=SI 109, preparator number=197","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TRINITY ","Wildwood Study Site: USFS road 29N25, 2.5 km S and 2.5 km E Wildwood, Shasta-Trinity National Forest","8-May-12","skin, study; syrinx; stomach; tissue; tissue sample",40.37458,-123.02611,30,"skull 100% ossified","male; skull 100% ossified; no fat; no molt; left testis 7 x 5 mm, right testis 5 x 3.5 mm; 9.1; 10 Oct 2012","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188878","other identifier=F316-1, other identifier=SI 110, preparator number=198","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TRINITY ","Wildwood Study Site: USFS road 29N25, 3.25 km S and 2.5 km E Wildwood, Shasta-Trinity National Forest","8-May-12","skin, study; syrinx; stomach; tissue; tissue sample",40.36997,-123.02365,30,"skull 100% ossified","male; skull 100% ossified; moderate fat; no molt; testes 5 x 4 mm; 9; 10 Oct 2012","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188879","other identifier=F392-1, other identifier=SI 142, preparator number=184","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MENDOCINO ","Hammerhorn Study Site: Hammerhorn Campground, 17 km N and 23 km E Covelo, Mendocino National Forest","7-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",39.94934,-122.9916,30,"skull 100% ossified","male; skull 100% ossified; slight fat; no molt; left testis 10 x 6 mm, right testis 8 x 5 mm; 9.8; 3 Oct 2012","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188899","other identifier=F367-1, other identifier=SI 135, preparator number=173","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","LAKE ","Boggs Mountain Study Site: 1.25 km N and 2.5 km E Whispering Pines, Boggs Mountain Demonstration State Forest","1-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",38.82492,-122.67847,30,"skull 100% ossified","male; skull 100% ossified; no fat; no molt; left testis 9 x 6 mm, right testis 7 x 5 mm; 9.5; 30 Sep 2012","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188900","other identifier=F368-1, other identifier=SI 136, preparator number=174","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","LAKE ","Boggs Mountain Study Site: 1.25 km N and 3 km E Whispering Pines, Boggs Mountain Demonstration State Forest","1-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",38.82439,-122.67339,30,"skull 100% ossified","male; skull 100% ossified; slight fat; no molt; left testis 10 x 6.5 mm, right testis 9 x 5 m; 10.2; 30 Sep 2012","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188901","other identifier=F302-1, other identifier=SI 102, preparator number=176","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MARIN ","Samuel Taylor Study Site: Bill's trail, 0.6 km N Barnabe Mountain, Samuel Taylor State Park","27-Apr-12","skin, study; syrinx; stomach; tissue; tissue sample",38.03294,-122.7172,30,"skull 100% ossified","male; skull 100% ossified; heavy fat; no molt; left testis 7 x 5 mm, right testis 6 x 5 mm; 10.4; 30 Sep 2012","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188921","other identifier=F534-1, other identifier=SI 227, preparator number=334","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","Cherry Lake Study Site: USFS road 2N08Y, 0.5 km N and 6.7 km E Thompson Peak, Stanislaus National Forest","23-May-13","skin, study; syrinx; stomach; tissue; tissue sample",38.0042,-119.99415,30,"skull 100% ossified","male; skull 100% ossified; slight fat; no molt; left testis 9 x 6 mm, right testis 7 x 6 mm; 9.3; 5 May 2014","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188922","other identifier=F535-2, other identifier=SI 228, preparator number=335","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","Cherry Lake Study Site: USFS road 2N08Y, 1 km N and 6.9 km E Thompson Peak, Stanislaus National Forest","23-May-13","skin, study; syrinx; stomach; tissue; tissue sample",38.00873,-119.98845,30,"skull 100% ossified","male; skull 100% ossified; slight fat; no molt; left testis 8 x 6 mm, right testis 7 x 6 mm; 9.7; 5 May 2014","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188923","other identifier=F535-4, other identifier=SI 229, preparator number=336","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","Cherry Lake Study Site: USFS road 2N08Y, 1 km N and 6.9 km E Thompson Peak, Stanislaus National Forest","23-May-13","skin, study; syrinx; stomach; tissue; tissue sample",38.00873,-119.98845,30,"skull 100% ossified","male; skull 100% ossified; slight fat; no molt; left testis 9 x 6 mm, right testis 7 x 5 mm; 9.7; 5 May 2014","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188858","other identifier=F549-2, other identifier=SI 244, preparator number=350","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SISKIYOU ","Duck Lakes Study Site: USFS road 41N14, 0.3 km S and 3.2 km E Paynes Lake","5-Jun-13","skin, study; syrinx; stomach; tissue; tissue sample",41.339709,-122.922257,30,"skull 100% ossified","male; skull 100% ossified; no fat; no molt; left testis 9 x 6 mm, right testis 7 x 6 mm; 10.1; 12 May 2014","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188859","other identifier=F549-1, other identifier=SI 245, preparator number=351","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SISKIYOU ","Duck Lakes Study Site: USFS road 41N14, 0.3 km S and 3.2 km E Paynes Lake","5-Jun-13","skin, study; syrinx; stomach; tissue; tissue sample",41.339709,-122.922257,30,"skull 100% ossified","male; skull 100% ossified; no fat; no molt; left testis 8 x 5 mm, right testis 6 x 4 mm; 9.7; 12 May 2014","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188860","other identifier=F279-1, other identifier=SI 34, preparator number=222","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SISKIYOU ","Dead Horse Summit Study Site: USFS road 39N09, 0.6 km N and 2 km W Dead Horse Summit","3-Jun-11","skin, study; syrinx; stomach; tissue; tissue sample",41.20816,-121.79228,30,"skull 100% ossified","male; skull 100% ossified; moderate fat; no molt; left testis 7 x 4 mm, right testis 5 x 4 mm; 10.2; 1 Nov 2012","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188880","other identifier=F383-1, other identifier=SI 141, preparator number=185","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MENDOCINO ","Hammerhorn Study Site: Indian Dick Rd. (= USFS road M1), 10.5 km N and 22 km E Covelo, Mendocino National Forest","6-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",39.89058,-122.98546,30,"skull 100% ossified","male; skull 100% ossified; no fat; no molt; testes 6 x 4 mm; 9.4; 3 Oct 2012","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188881","other identifier=F377-1, other identifier=SI 139, preparator number=186","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MENDOCINO ","Hammerhorn Study Site: Indian Dick Rd. (= USFS road M1), 7 km N and 18 km E Covelo, Mendocino National Forest","6-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",39.85428,-123.03566,30,"skull 100% ossified","male; skull 100% ossified; no fat; no molt; left testis 8 x 6 mm, right testis 6 x 5 mm; 9.7; 3 Oct 2012","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188882","other identifier=F380-1, other identifier=SI 140, preparator number=187","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MENDOCINO ","Hammerhorn Study Site: Indian Dick Rd. (= USFS road M1), 6.5 km N and 20 km E Covelo, Mendocino National Forest","6-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",39.8545,-123.01436,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188902","other identifier=F301-1, other identifier=SI 101, preparator number=175","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MARIN ","Samuel Taylor Study Site: Bill's trail, 0.5 km N and 0.5 km W Barnabe Mountain, Samuel Taylor State Park","27-Apr-12","skin, study; syrinx; stomach; tissue; tissue sample",38.03182,-122.7221,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188903","other identifier=F332-1, other identifier=SI 121, preparator number=177","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MARIN ","Samuel Taylor Study Site: above Pioneer Tree Trail, 0.2 km S and 0.3 km E Samuel Taylor State Park entrance","15-May-12","skin, study; syrinx; stomach; tissue; tissue sample",38.01669,-122.72757,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188904","other identifier=F334-1, other identifier=SI 122, preparator number=178","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MARIN ","Samuel Taylor Study Site: along trail to Bolinas Ridge, 1.25 km S and 0.25 km E Samuel Taylor State Park entrance","15-May-12","skin, study; syrinx; stomach; tissue; tissue sample",38.00859,-122.72757,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188924","other identifier=F541-1, other identifier=SI 236, preparator number=315","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","El Portal Study Site: Hardin Flat Rd., 1 km N and 1.6 km W Hodgon Meadow Campground, Stanislaus National Forest","29-May-13","skin, study; syrinx; stomach; tissue; tissue sample",37.80905,-119.88498,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188925","other identifier=F544-1, other identifier=SI 239, preparator number=317","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","El Portal Study Site: USFS road 1S69, 2 km W Hodgon Meadow Campground, Stanislaus National Forest","30-May-13","skin, study; syrinx; stomach; tissue; tissue sample",37.79713,-119.89216,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188926","other identifier=F542-1, other identifier=SI 237, preparator number=314","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","TUOLUMNE ","El Portal Study Site: USFS road 2S30, 0.3 km S and 1.8 km W Hodgon Meadow Campground, Stanislaus National Forest","30-May-13","skin, study; syrinx; stomach; tissue; tissue sample",37.79611,-119.88949,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188861","other identifier=F280-1, other identifier=SI 35, preparator number=3902","15175","Setophaga occidentalis","Brett Furnas","Carla Cicero","United States","California","SISKIYOU ","Dead Horse Summit Study Site: USFS road 39N09, 0.6 km N and 2 km W Dead Horse Summit","3-Jun-11","skin, study; syrinx; stomach; tissue; tissue sample",41.20697,-121.79142,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188862","other identifier=F361-1, other identifier=SI 132, preparator number=195","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SHASTA ","Latour Study Site: Bateman Rd., 1.6 km S and 2 km W McMullen Mountain, LaTour Demonstration Forest","30-May-12","skin, study; syrinx; stomach; tissue; tissue sample",40.62781,-121.72967,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188863","other identifier=F396-1, other identifier=SI 144, preparator number=191","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","SHASTA ","Latour Study Site: Bateman Rd., 2 km S and 0.3 km W McMullen Mountain, LaTour Demonstration Forest","12-Jun-12","skin, study; syrinx; stomach; tissue; tissue sample",40.6249,-121.70661,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188883","other identifier=F511-1, other identifier=SI 207, preparator number=325","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MENDOCINO ","Jackson West Study Site: Casper Orchard Rd., 1.4 km S and 8.0 km W Whiskey Springs, Jackson Demonstration State Forest","30-Apr-13","skin, study; syrinx; stomach; tissue; tissue sample",39.35669,-123.77747,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188884","other identifier=F510-1, other identifier=SI 206, preparator number=324","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MENDOCINO ","Jackson West Study Site: Casper Orchard Rd., 1.4 km S and 6.4 km W Whiskey Springs, Jackson Demonstration State Forest","30-Apr-13","skin, study; syrinx; stomach; tissue; tissue sample",39.3555,-123.75537,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188885","other identifier=F509-1, other identifier=SI 205, preparator number=323","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","MENDOCINO ","Jackson West Study Site: Casper Orchard Rd., 2.8 km N and 8 km W Whiskey Springs, Jackson Demonstration State Forest","30-Apr-13","skin, study; syrinx; stomach; tissue; tissue sample",39.37657,-123.72372,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188905","other identifier=F229-1, other identifier=SI 20, preparator number=223","15175","Setophaga occidentalis","Brett Furnas","Olga Sanchez","United States","California","PLUMAS ","Almanor East Study Site: 2.4 km N and 2.8 km E Camp Almanor, Lake Almanor, Plumas National Forest","20-May-11","skin, study; syrinx; stomach; tissue; tissue sample",40.19157,-121.05832,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188906","other identifier=F243-2, other identifier=SI 30, preparator number=3846","15175","Setophaga occidentalis","Brett Furnas","Carla Cicero","United States","California","EL DORADO ","Blodgett Study Site: 1.2 km N and 1.6 km E Quintette, Blodgett Experimental Forest (= Blodgett Forest Research Station)","30-May-11","skin, study; stomach; tissue; tissue sample",38.92455,-120.66511,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"mistnet","MVZ:Bird:188907","other identifier=F244a, other identifier=SI 33, preparator number=3845","15175","Setophaga occidentalis","Brett Furnas","Carla Cicero","United States","California","EL DORADO ","Blodgett Study Site: 2.4 km E and 1.3 km S Quintette, Blodgett Experimental Forest (=Blodgett Forest Research Station)","30-May-11","skin, study; stomach; tissue; tissue sample",38.90456,-120.65793,30,"skull 100% ossified","male","known","unknown","unknown","unknown","unknown","known","active","active","Setophaga"
"trap","MVZ:Bird:183825","preparator number=203","14222","Molothrus ater obscurus","Jon R. King","Zachary R. Hanna","United States","California","YOLO ","Union School Slough, immediately SW of junction of county roads 27 and 88 (ca. 10.5 km N Winters)","29-Apr-03","skin, study; syrinx; tissue",38.612532,-121.996001,901,"skull 100% ossified; after hatch year","female","known","unknown","unknown","unknown","unknown","known","active","active","Molothrus"
"trap","MVZ:Bird:183826","MVZ Prep Lab Catalog=PLC 139","14222","Molothrus ater obscurus","Jon R. King","Felix P. Ratcliff","United States","California","YOLO ","Union School Slough, immediately SW of junction of county roads 27 and 88 (ca. 10.5 km N Winters)","1-May-03","skin, study; syrinx; tissue",38.612532,-121.996001,901,"after hatch year","female","known","unknown","unknown","unknown","unknown","known","active","active","Molothrus"
